DOY2,HR2,CO2_1_1_1,CO2_2_1_1,H2O_1_1_1,FC_1_1_1,SC_1,SC_2,G_1_1_1,G_1_1_2,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,NEE_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TAU_1_1_2,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,FCH4_1_1_1
1,8.75,406.550548,403.766667,5.788697,0.677172,-0.114339,-0.21215,-7.128,-7.687,10.368945,20.112421,10.5223135,2.757948,0.541262,-0.333569,1.056127,0.910434,0.6691145,101.5505,71.485,5.572551,2.27357424,11.5987315,8.97,8.195,59.9813,411.25,0.262881,157.5,21.49,283.5,344.7,-0.403454,394.266667,394.216667,396.766667,397.716667,8.359
1,9.25,406.229188,403.083333,5.768003,0.294464,-0.295392,-0.196391,-7.226,-7.752,40.4538385,33.880144,9.455509,3.021688,0.6209785,-0.463092,1.2275225,1.017399,0.767808,101.6126142,67.3565875,6.0595,2.663653,12.122954,8.95,8.155,123.0195,576.8,-0.451456,228.05,28.86,285.05,348.2,-0.470848,393.416667,393.7,396.3,397.4,9.05833333333333
1,9.75,405.4498,401.925,5.6250925,-0.9709815,-0.2849545,-0.189573,-7.268,-7.672,67.843498,38.428151,9.7270535,3.21268,0.6694255,-0.5240475,1.3115935,1.116149,0.8585895,101.596499,64.94,6.5007305,3.0860985,12.2953765,8.98,8.13,185.97105,737.05,-1.04261,289,35.145,287.35,352.7,-0.6433935,392.766667,392.25,395.133333,395.533333,9.75766666666667
1,10.25,404.621426,401.175,5.4836505,-1.437147,-0.2764295,-0.2404,-7.313,-7.543,91.180667,38.811053,11.103186,3.202167,0.673522,-0.572038,1.331157,1.1233435,0.847652,101.61056115,62.98,7.1195,3.438226987,13.076556,8.97,8.14,226.0435,831.5,-1.655868,347.7,38.56,288.4,357.7,-0.5463685,391.55,391.083333,394.4,396.216667,10.457
1,10.75,404.381449,400.8,5.363014,-1.927749,-0.305396,-0.155316,-7.393,-7.205,118.542153,41.629153,9.1046885,3.270943,0.7063175,-0.621014,1.3827185,1.190304,0.88702,101.5943605,59.9152635,7.587,3.6174629975,13.719162,8.98,8.155,256.89,905,-1.9729235,365.1,38.99,291.3,359.9,-0.653553,390.833333,390.65,393.116667,394.716667,5.353
1,11.25,404.179069,398.9583335,5.256962,-1.967487,-0.266185,-0.1404475,-7.33,-6.34,134.4935055,46.4115775,7.054883,3.388894,0.7180485,-0.635051,1.408873,1.287507,0.9143665,101.560865,57.237076,7.775,4.0572317785,13.9795805,8.98,8.135,270.6169,938.5,-2.058129,401.3,40.54,296.35,362.8,-0.686707,389.633333,390,391.733333,394.533333,7.368
1,11.75,403.967536,397.75,5.281134,-2.19929,-0.218324,-0.116968,-7.291,-5.743,153.028887,50.575164,6.401469,3.446658,0.740901,-0.691094,1.488493,1.314618,0.9451855,101.5070215,56.33,8.08,4.0777735445,13.69367,8.96,8.11,290.0372,1013,-2.500654,412.95,42.335,298.9,364.45,-0.7568665,388.75,388.533333,390.583333,393.666667,3.472
1,12.25,403.705225,398.125,5.278633,-2.34456,-0.232621,-0.093022,-7.07,-5.31,149.156695,46.664665,5.742445,3.418071,0.737711,-0.6710085,1.453629,1.347733,0.931173,101.457983,55.5735075,8.54,4.412021,14.129351,8.95,8.1,289.6926,1031,-2.574708,422.2,46.71,298.9,366,-0.835439,387.8,387.666667,391.1,392.95,-1.782
1,12.75,403.299951,397.933333,5.239911,-2.2320385,-0.1498915,-0.086753,-6.8585,-4.5925,150.4552405,46.678244,4.118129,3.537111,0.737479,-0.6762995,1.469245,1.3393445,0.967623,101.413952,54.375,8.735,4.570773001,14.245949,8.96,8.11,302.5184,1028,-2.3073685,421.4,44.27,298.7,367.7,-0.812336,388.233333,387.85,390.366667,392.65,2.905
1,13.25,402.606077,397.483333,5.123298,-2.0781805,-0.147235,-0.0942235,-6.298,-3.8515,154.249548,47.898379,3.890304,3.318,0.763103,-0.698573,1.49794,1.3396635,0.960464,101.380016,53.565,8.97943,4.664079,14.619173,8.965,8.125,251.36685,926,-2.3366665,370.7,39.08,301.1,369,-0.81525,387.433333,386.916667,389.716667,392.383333,2.985
1,13.75,402.596883,397.65,5.198889,-2.237085,-0.100696,-0.010511,-6.0545,-3.209,140.638535,41.196712,3.944923,3.3915175,0.725798,-0.6298595,1.443325,1.340482,0.900176,101.347588,52.281549,9.02,4.971534,14.680533,8.935,8.145,229.2679,886,-2.347128,351.4,36.78,300.3,369.3,-0.741537,387.383333,386.633333,389.8,392.433333,0.541
1,14.25,402.487386,398.0333335,5.210848,-2.1342255,-0.107165,-0.047994,-5.761,-2.645,111.9503145,41.9433145,2.0386715,3.3070475,0.7092625,-0.624821,1.4403095,1.320529,0.883913,101.308379,50.91,9.215,5.2149428015,14.922647,9.005,8.21,197.29365,769.4,-2.237843,309.6,32.86,304.1,369.5,-0.7793575,386.783333,387.2,388.283333,391.233333,-0.57
1,14.75,402.079563,397.625,5.263072,-1.523408,-0.0617555,-0.0413535,-5.454,-2.249,87.095414,37.145979,1.214697,3.341999,0.7017125,-0.624025,1.419913,1.2901625,0.8705355,101.3139935,50.94,9.24,5.291552,14.6867125,9,8.25,146.3325,661.5,-1.676727,243.35,30.035,303.75,368.65,-0.6003455,386.583333,387.066667,388.083333,391.216667,-0.046
1,15.25,402.096129,397.7916665,5.04685,-1.411156,-0.0333745,-0.0035535,-5.2645,-1.702,66.4331885,29.541296,0,3.225597,0.668562,-0.557032,1.377664,1.196493,0.844829,101.3133035,51.169789,9.285,5.120265618,14.5654395,9.02,8.335,93.29469,494,-1.46342,184.45,26.335,303.7,367.75,-0.5448155,386.566667,386.416667,388.15,390.85,-0.786
1,15.75,401.9750385,397.808333,5.209505,-1.03628,0.0521,0.007188,-5.215,-1.2765,33.405495,24.175158,-2.231874,3.1555975,0.6217825,-0.4718185,1.2511825,1.067943,0.7869935,101.3057065,52.298332,9.16,5.075500838,14.581838,8.995,8.375,42.72752,320.9,-1.194988,127.4,18.81,303.5,364.45,-0.467307,386.7,386.116667,389.2,391.116667,8.065
1,16.25,401.8252215,397.85,5.170801,-0.376309,0.00201,0.038092,-4.852,-1.36,9.00397,17.2299965,-4.151168,2.9530655,0.555965,-0.371962,1.211922,0.9726635,0.715329,101.303359,52.813998,9.025,4.7490225805,14.631444,8.97,8.41,3.301243,180.1,-0.390904,73.46,9.91,302.4,363.15,-0.504798,387,387.266667,388.3,390.733333,-5.985
1,16.75,402.478029,397.733333,5.089992,0.2364385,0.031991,0.088949,-4.92,-1.628,-13.5210265,9.6687065,-7.398857,2.64722,0.4903265,-0.293904,1.0350745,0.847319,0.6125045,101.322834,54.88,8.74,4.571466784,14.4554665,8.96,8.45,-32.03379,61.23,0.361438,28.68,5.634,297.6,359.55,-0.428939,387.266667,387.466667,388.233333,393.433333,2.9265
1,17.25,402.395213,398.0666665,5.112288,0.3124065,0.068147,0.198695,-4.844,-1.449,-18.6254835,6.347905,-10.820035,2.454041,0.431522,-0.226665,0.940654,0.739419,0.543018,101.3343505,58.67,7.958818,3.96626216,14.357493,8.95,8.49,-57.46987,9.29,0.456947,3.325,1.9155,297.15,356.25,-0.347816,387.866667,387.9,389.25,394.283333,-0.912
1,17.75,402.773197,398.516667,5.295932,0.564871,0.0998965,0.1649505,-4.862,-1.768,-21.665239,3.324816,-9.629979,2.397404,0.384525,-0.1746945,0.81071,0.650534,0.4763175,101.360869,62.540065,7.105,3.6333196705,14.052611,8.92,8.57,-63.17281,0,0.770128,-3.292,1.2725,295.15,352.75,-0.286345,388.25,390.1,390.266667,395.916667,-3.7905
1,18.25,403.173723,399.183333,5.3246975,0.5357775,0.1355595,0.112012,-4.9245,-2.1365,-19.251378,2.9276855,-5.8566305,2.348148,0.343844,-0.1388355,0.7430025,0.625285,0.4509295,101.389472,64.436272,6.742,3.409549813,13.981623,8.93,8.51,-60.37177,0,0.5614385,-2.036,1.283,292.3,349.3,-0.245991,389.45,390.583333,391.25,397.333333,11.871
1,18.75,403.55317,400.2,5.323556,0.630863,0.172433,0.0900685,-5.062,-2.6505,-21.6520905,2.0135865,-4.545828,2.3732345,0.328885,-0.130486,0.711146,0.611292,0.4357545,101.3892079,64.9741215,6.531,3.260198349,13.535335,8.931673,8.53,-58.169755,0,0.827345,-2.1065,1.297,293.2,347.1,-0.199136,390.333333,392.266667,392.216667,397.266667,8.9555
1,19.25,403.849055,400.4,5.389664,0.5673615,0.150365,0.0970495,-5.1295,-2.917,-20.725681,2.0210415,-4.096714,2.3689635,0.3278175,-0.131232,0.697468,0.626847,0.434159,101.37642,65.94,6.274897,3.061648285,13.45717,8.935,8.56,-57.218805,0,0.7302755,-1.701,1.3515,291.5,345.6,-0.2069415,390.816667,393.7,393.8,399.066667,15.25
1,19.75,404.350037,401.0833335,5.533141,0.65329,0.135398,0.098344,-5.2595,-3.2215,-22.556263,1.77245,-2.867796,2.3966825,0.309,-0.116831,0.677084,0.607035,0.438487,101.387989,66.7197815,6.163,2.8404455,13.2809145,8.93,8.59,-56.594675,0,0.9236505,-1.897,1.378,292.8,345.3,-0.2222155,392.533333,395,394.566667,398.216667,7.5915
1,20.25,404.435716,401.4083335,5.6706765,0.586569,0.0800695,0.042896,-5.2585,-3.448,-21.773472,1.6239495,-2.890181,2.442742,0.35037,-0.126539,0.7139895,0.5996725,0.435579,101.39446,69.735858,6.153,2.752441091,13.260157,8.929942,8.6,-55.494815,0,0.540312,-1.929,1.3205,288.9,344.3,-0.240856,393.1,395.583333,394.816667,398.666667,6.93575
1,20.75,404.958772,401.216667,5.7978545,0.6648125,0.099775,0.054122,-5.3605,-3.657,-22.229091,1.426524,-1.8764845,2.497616,0.327277,-0.1237335,0.758854,0.6363795,0.438222,101.40018,70.975,5.844,2.5918269315,12.853903,8.930185,8.58,-52.969255,0,0.711533,-1.628,1.328,289.9,343.4,-0.204659,393.383333,396.166667,395.05,398.683333,6.28
1,21.25,404.596443,401.45,5.93718,0.730123,0.101003,0.066687,-5.386,-3.977,-22.31053,1.9265955,-1.368976,2.463049,0.3405285,-0.139002,0.747955,0.617925,0.4312965,101.421142,71.355,5.8275,2.539800716,12.781386,8.935149,8.58,-53.03955,0,0.7944655,-1.7145,1.2825,288.3,342.2,-0.2262765,392.666667,396.133333,395.45,400.433333,5.092
1,21.75,405.469536,402.116667,6.135883,0.8119865,0.1084635,0.0817335,-5.522,-4.3795,-24.995511,2.386978,-1.929141,2.513937,0.348353,-0.145652,0.708354,0.641028,0.45143,101.4243,71.29,5.68,2.5396791395,12.709142,8.945,8.57,-54.09788,0,1.019361,-2.187,1.282,285.6,341.1,-0.250556,393.416667,395.883333,396.666667,398.433333,3.148
1,22.25,405.8180175,402.616667,5.951407,0.671214,0.0795915,0.0707255,-5.495,-4.887,-25.823913,1.555373,-2.1380035,2.5693225,0.359585,-0.136913,0.775775,0.6385845,0.4648755,101.4364055,72.209832,5.639,2.3888092275,12.45439,8.97,8.565,-55.42916,0,0.6966105,-2.335,1.311,283.7,341.2,-0.28214,394,395.633333,396.133333,399.166667,12.538
1,22.75,405.655937,403.183333,5.857245,0.888357,0.1129565,0.060962,-5.587,-5.2435,-24.695796,2.1920405,-1.729355,2.5592665,0.3324945,-0.127339,0.7122255,0.6502455,0.4227385,101.461577,72.417421,5.587,2.369194,12.5190705,8.965,8.54,-53.8035,0,1.0610345,-1.68,1.232,285.9,341,-0.266545,394.116667,395.833333,395.466667,398.466667,7.1935
1,23.25,405.756906,402.416667,5.78245,0.877211,0.0934,0.064546,-5.746,-5.443,-21.9952775,2.246788,-2.775306,2.581119,0.3710305,-0.1617005,0.798801,0.6676815,0.4814345,101.4592795,72.28,5.538,2.323867,12.4742905,8.965,8.55,-51.10748,0,1.196933,-2.178,1.233,288.15,340.95,-0.212223,395.5,396,395.783333,398.666667,9.204
1,23.75,405.5950165,401.891667,5.869818,0.8336,0.070334,0.0317515,-5.7705,-5.6915,-23.552866,2.813983,-1.98545,2.615832,0.363066,-0.1455585,0.822484,0.688526,0.490674,101.449531,72.044769,5.453708,2.302384733,12.4423105,8.965,8.52,-51.443405,0,0.798769,-2.4385,1.17,289.5,340.7,-0.238209,394.1166665,394.8166665,395.758333,399.7916665,11.2145
2,0.25,406.839672,394.75,7.0806395,1.1497975,0.0117615,0.051003,-3.5085,-3.3275,-30.402708,4.045771,-2.3815695,2.7443815,0.4174775,-0.172684,0.901012,0.7439075,0.558103,101.338597,73.91,6.801,2.671592344,11.983064,9.26,8.6,-55.12987,0,1.175172,-2.3325,1.159,320.15,354.35,-0.3216905,384.066667,384.35,384.766667,388.866667,4.223
2,0.75,406.7439205,394.616667,7.2329075,1.168689,0.064536,0.0482955,-3.711,-3.5545,-31.0469715,4.38506,-2.02517,2.6981905,0.400859,-0.166323,0.83106,0.706032,0.539197,101.3264755,73.824597,6.838443,2.684076,11.94498,9.26,8.615,-57.00031,0,1.241821,-2.098,1.1705,315.65,354.7,-0.2741775,385,384.92,385.16,387.916667,11.5
2,1.25,406.7639735,395.1833335,7.1210075,1.21357,0.060025,0.08266,-3.882,-3.9275,-31.094583,4.378406,-1.565092,2.6457865,0.405984,-0.160879,0.850563,0.7218135,0.539153,101.307,73.692451,6.9502265,2.7245893455,11.844039,9.245,8.635,-55.46508,0,1.280662,-1.882,1.162,310,353.65,-0.2586015,384.925,385.225,385.475,387.8916665,6.146
2,1.75,406.95955,395.5333335,7.0098515,1.22239,0.053143,0.063931,-4.0895,-4.191,-29.897292,3.161489,-2.262126,2.6907555,0.407367,-0.169585,0.851951,0.7347955,0.5438495,101.288148,74.04,6.949,2.596828898,11.454626,9.2,8.63,-55.44992,0,1.364551,-1.549,1.153,310,352.55,-0.236019,385.358333,385.658333,385.8083335,388.016667,12.98
2,2.25,407.006655,395.65,7.083186,0.965124,0.046267,0.068581,-4.1315,-4.345,-33.4235665,3.592105,-1.6712695,2.643607,0.4010865,-0.1594025,0.8402035,0.70814,0.529903,101.288811,74.69,6.797,2.473283,11.205315,9.19,8.585,-54.53069,0,1.03894,-0.8035,1.067,320.35,352.35,-0.236632,385.4833335,386.025,386.075,388.1666665,14.605
2,2.75,407.3171825,395.45,6.982117,1.27911,0.090223,0.019678,-4.232,-4.5681615,-32.54914,2.086168,-2.8974395,2.74106,0.402783,-0.165239,0.826559,0.710275,0.53468,101.2654,74.93,6.777,2.300916361,11.408744,9.185,8.585,-52.25953,0,1.20004,-1.073,1.0285,319.55,352.7,-0.260163,385.75,386.066667,386.6083335,389.3333335,14.014
2,3.25,407.14887,395.525,6.8170105,1.180381,0.044236,0.042158,-4.314,-4.747,-31.358681,4.098337,-2.561427,2.7005215,0.41226,-0.161009,0.8318465,0.6824755,0.532016,101.26418,74.1,6.796,2.336513,11.405333,9.1699995,8.565,-53.14968,0,1.0742225,-1.0575,1.079,312.55,352.55,-0.226759,385.7,386.208333,386.4833335,388.491667,1.79
2,3.75,407.202615,395.3416665,6.878366,1.084354,0.0477135,0.010953,-4.4665,-4.992,-29.695886,5.6789125,-2.203873,2.717939,0.4159315,-0.15236,0.852115,0.723015,0.5681425,101.2619,74.163693,6.706,2.3625692775,11.476157,9.155,8.57,-50.52939,0,1.064264,-1.12,1.019,316.25,353.05,-0.3496665,385.6916665,385.8333335,386.466667,388.475,2.702
2,4.25,406.7617745,395.175,6.9188,0.904846,-0.02642,0.000377,-4.636,-5.1375,-33.141782,6.093586,-1.8268175,2.780739,0.4225345,-0.1890855,0.859407,0.72166,0.546626,101.2598,74.563392,6.393,2.1919382535,11.384681,9.145,8.56,-50.47276,0,0.856737,-1.7445,0.9255,322.1,352.9,-0.348456,385.625,386,386.275,388.15,8.09
2,4.75,407.303,395.616667,6.835291,1.034238,-0.00141,0.049344,-4.7295,-5.2855,-32.079701,5.793805,-2.213701,2.771116,0.40887,-0.172111,0.818336,0.71495,0.572184,101.269499,75.63,6.264,2.178885169,11.4854005,9.105,8.495,-51.3693,0,0.993951,-1.427,1.0725,316.9,353.6,-0.278183,385.55,385.975,386.3166665,387.791667,10.34
2,5.25,407.703414,395.3666665,6.835578,0.802119,0.0536515,-0.009529,-4.9365,-5.5525,-30.126823,5.4605215,-2.03329,2.79213,0.376216,-0.1473785,0.828481,0.696978,0.507161,101.2810315,76.5,6.206,2.113928,11.341,9.05,8.465,-51.30804,0,0.7450705,-0.735,1.084,318.35,353.45,-0.349889,385.4333335,386.491667,386.616667,388.0916665,7.9
2,5.75,407.5985875,395.225,6.8763925,0.866837,0.0486035,0.014937,-5.0125,-5.896,-30.849088,4.479371,-1.637168,2.738821,0.3859395,-0.1460255,0.8193675,0.6815645,0.506218,101.289368,76.69,6.104,2.0872025,11.2588325,9.0349995,8.425,-51.60846,0,0.819255,-0.863,1.007,319.35,352.6,-0.3366565,385.6583335,386.4,387.0166665,387.9166665,10.996
2,6.25,408.124581,395.6666665,6.826328,0.950612,0.0138,0.0238015,-5.033,-6.183,-32.616199,4.18545,-1.5517475,2.718791,0.395075,-0.165239,0.809601,0.674741,0.515535,101.2858,77.76,5.8875,2.013577702,11.162744,9.035,8.3949995,-50.92316,0,0.922509,-1.728,1.14,313.65,351.6,-0.3480085,385.6,386.475,387.391667,388.1,11.4875
2,6.75,407.81195,395.7916665,6.839771,1.020558,0.033495,0.037489,-5.209,-6.519,-27.780531,3.931037,0.320059,2.5979165,0.4034725,-0.1554825,0.8271475,0.698802,0.54071,101.3321,78.824939,5.712,2.008164,11.119057,9.025,8.295,-47.32691,4.701,1.0587445,1.756,1.4775,320.05,351.85,-0.309882,386.058333,387.0166665,387.3416665,388.0333335,23.77
2,7.25,408.137513,395.4416665,6.876353,0.725233,0.1098845,-0.032419,-5.25,-6.641,-25.567268,5.5668405,1.9615085,2.66451,0.409362,-0.157426,0.852635,0.727013,0.540218,101.34496,77.86,5.7555,2.101903119,11.02078,8.97,8.31,-23.471025,44.915,0.603707,21.055,4.306,318.9,351.75,-0.393867,386.1,386.641667,387.3333335,388.65,4.2955
2,7.75,407.300188,395.533333,7.028569,0.690509,0.0298,-0.09932,-5.375,-6.595,-14.964767,11.2897745,7.5657665,2.8015105,0.477498,-0.240045,0.962992,0.828329,0.638041,101.407315,76.258277,5.986,2.3842913005,11.11944,8.915,8.26,6.429575,175.1,0.411692,82.4,11.035,320.7,353.5,-0.3937335,386.258333,386.7,387.2083335,388.775,20.4495
2,8.25,407.509223,395.791667,7.0259645,0.472955,-0.138257,-0.24016,-5.514,-6.6725,-2.956472,20.672794,9.75622,2.959622,0.560718,-0.334484,1.147775,0.9314585,0.7254835,101.4437,73.2059895,6.635495,2.715802,11.392209,8.905,8.21,51.43867,358.35,0.1094795,138.2,17.85,318.1,356.8,-0.54903,385.5,386.275,387.05,387.991667,28.9665
2,8.75,407.019237,394.191667,7.022262,-0.353321,-0.183418,-0.209105,-5.5785,-6.448,34.5294365,29.890625,10.735447,3.163379,0.662097,-0.4559495,1.29014,1.096741,0.824669,101.452977,70.195,7.357922,3.209646179,11.951377,8.905,8.17,114.6605,558.8,-0.735954,206.8,22.35,315.8,361.5,-0.8006305,385.425,385.608333,386.5583335,387.025,8.359
2,9.25,406.913747,393.233333,6.92657,-1.19899,-0.218866,-0.200295,-5.575,-5.9915,65.714679,44.977683,11.814724,3.383073,0.6938925,-0.51091,1.392692,1.169826,0.878384,101.50205,67.01,7.772,3.680822,12.093083,8.9099995,8.15,185.748,741.35,-1.324992,279.6,29.26,317,363.2,-0.689502,384.566667,384.883333,386.116667,386.5,5.671
2,9.75,405.8973375,391.866667,6.746727,-2.09331,-0.279664,-0.23507,-5.459,-5.6085,112.7530725,55.47798,9.398877,3.479741,0.730248,-0.592033,1.504884,1.275423,0.935778,101.465733,62.95,8.445,4.1637011565,12.584745,8.915,8.125,255.09595,909,-2.1452215,353.2,35,321.3,367.8,-0.826673,384.066667,383.833333,384.716667,385.95,-2.613
