DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_2_1_1,TA_1_1_2,TS_1_5_1
1,0.25,316.3904370375,-1.53841333575,-15.63025,-22.118,-49.01845120175,1.054531541,-7.56195453725,164.99,235.675,-86.82,97.26891330675,-0.15165,-0.182875,64.338,-1.1940558548,-2.430979956,-4.3467027108,-2.54865,-0.21625,-0.504562349525,-17.579,-3.772825,-2.1395,-0.8,0.8018,2.43625,-3.603775,-2.96155,-1.726875,0.865475,3.147925,-17.91375,-18.6341305055,0.040025592725,0.177190786378224,0,0.1393577307598,0.455665669725,0.039135944894382,-15.541,-15.465567,2.7
1,0.75,324.78910774,-1.935847750925,-15.71075,-23.07,-46.12539278,1.060896546575,-7.334756355925,164.955,236.74,-87.76,97.221413986,-0.145,-0.178925,64.5965,-2.2086058568,-2.281538792875,-1.1386909542,-2.31805,-0.15915,-0.4925244345,-17.443,-3.805,-2.1617,-0.8,0.8374,2.423925,-3.654725,-2.9184,-1.7,0.863525,3.114475,-17.42,-19.139800619,0.0410993671,0.206120361553052,0,0.170103094941439,0.4715856692,0.0475846993279612,-15.938,-15.326691,2.7
1,1.25,321.5743333725,-1.05054583925,-24.817969,-20.928,-42.808671675,1.074927995525,-10.16234594,164.925,236.515,-87.485,97.1654255075,-0.12155,-0.210225,63.034,-0.44429828235,-2.50708753,-1.651218616375,-2.4547,-0.2304,-0.4672491995,-17.9205,-3.805,-2.16,-0.8,0.8002,2.4,-3.7025,-2.91905,-1.7,0.865075,3.1297,-17.53875,-19.08560079,0.03597493275,0.189095501023496,0,0.150194692532648,0.68336827075,0.0502239090418846,-15.92125,-15.556818,2.7
1,1.75,327.4211231675,-1.2535495249,-24.976875,-21.352,-49.07699539475,0.81630743265,-10.18001876785,165.03,236.25,-88.23,97.1285349225,-0.12995,-0.199025,63.08,-0.782555847675,-1.84130696375,-1.2698726866,-2.56765,-0.26775,-0.4607773712,-17.9755,-3.805825,-2.16,-0.8,0.8024,2.4,-3.766025,-2.86895,-1.7,0.897475,3.099575,-16.81125,-19.67378607075,0.050330953525,0.189464556075281,0,0.17085921721094,0.679967755425,0.0572470394332847,-15.654,-15.792244,2.7
1,2.25,317.8639680025,-1.265750493075,-25.158012,-21.932,-43.439355735,0.95964609285,-6.889180777625,164.935,236.88,-89.585,97.0930480825,-0.121525,-0.161625,64.3125,-1.75973851,-1.88007721625,-1.3827105829,-2.39035,-0.18185,-0.45757977475,-17.731,-3.80755,-2.16,-0.8084,0.7804,2.423925,-3.68995,-2.8912,-1.7,0.895825,3.0826,-16.75,-19.9505557225,0.06084452,0.214241974533988,0,0.177117825877606,0.67281183975,0.0564534959418013,-15.32675,-15.602364,2.7
1,2.75,316.21210669,-1.14565393025,-25.53895025,-22.182,-46.452908415,0.851017573,-9.6476087947,165.07,236.73,-89.54,97.0799256825,-0.11555,-0.16665,62.69,-0.474048362125,-1.837162055275,-0.825885738125,-2.45605,-0.25235,-0.45191160225,-17.821,-3.84315,-2.16,-0.81,0.7928,2.4,-3.785575,-2.8927,-1.75695,0.897075,3.09705,-16.8425,-19.91514391,0.05950284275,0.255283901496736,0,0.188384677942312,0.61902430525,0.0607483122809318,-15.3275,-15.790847,2.7
1,3.25,326.0579699125,-1.197924956175,-25.985113,-22.286,-42.7265952975,0.776087236,-10.3034692075,165.325,236.355,-88.5,97.056481365,-0.1322,-0.171725,60.9,-0.346891596875,-2.5460339231,-1.0273500204,-2.46395,-0.21125,-0.52706856975,-18.37,-3.908925,-2.182,-0.8151,0.797,2.4,-3.7025,-2.83,-1.7578,0.8471,3.080075,-16.64625,-20.09321528,0.04704215625,0.202504524084262,-2.4633125e-17,0.173621431024963,0.67767195275,0.0490118587936552,-15.4635,-16.297851,2.7
1,3.75,314.1297198375,-1.91386357025,-26.4022935,-22.948,-46.51317441,0.73846634885,-10.3718246454,165.965,237.3875,-88.7,97.04275121,-0.1251,-0.1797,61.0665,-0.4504026001,-2.447107390975,-0.788242917375,-2.4187,-0.2803,-0.54379458175,-18.925,-3.99175,-2.2456,-0.82,0.8272,2.4,-3.702525,-2.9414,-1.77735,0.8649,3.080525,-17.045,-20.06187926,0.045083446,0.224769288971544,0,0.158183681473242,0.53503810675,0.0515406625627229,-16.00675,-16.288687,2.7
1,4.25,296.7336862,-1.85865014125,-26.7422595,-23.202,-48.162085298,0.77082404205,-13.3076063265,166.425,237.325,-87.38,97.034142705,-0.157,-0.18,61.159,-0.941365250125,-1.89560992375,-0.85440511075,-2.46415,-0.3595,-0.49942019075,-19.5695,-4.0096,-2.26,-0.8201,0.7894,2.4,-3.688425,-3.159175,-1.77495,0.864875,3.066175,-17.355,-20.4360781875,0.0459612115,0.235021227824325,0,0.157705011310413,0.48713321825,0.0535537296882126,-16.54425,-16.307367,2.7
1,4.75,316.420683125,-1.76229412575,-27.027011,-23.398,-45.448766588,0.78115666505,-7.9268043455,166.43,236.86,-86.685,97.03417904,-0.1634,-0.201425,62.40125,-0.800268670125,-2.188078495,-0.8083948213,-2.517,-0.24775,-0.4993168284,-19.413,-4.010975,-2.2634,-0.8573,0.8172,2.4,-3.756425,-3.369775,-1.77,0.87925,3.08135,-17.46,-20.861289172,0.0499925506,0.214493038783541,0,0.139879309470315,0.4286542026,0.0506027714307362,-16.4825,-16.323935,2.7
1,5.25,324.6828124725,-1.108301069425,-27.31324475,-23.574,-44.48331942775,0.76467163495,-9.1001071715,166.605,235.115,-85.08,97.05998895,-0.144775,-0.1777,63.97975,-0.667173743975,-2.01719707055,-1.05279632225,-2.6444,-0.35785,-0.456495364325,-19.3655,-4.11005,-2.2683,-0.9183,0.7866,2.4,-3.805,-3.4042,-1.77,0.877475,3.114475,-17.72125,-20.84496825525,0.048820979075,0.213234164438722,0,0.179347281575672,0.550271095075,0.0352916564816394,-16.389,-16.257109,2.7
1,5.75,326.74235679,-0.6506268241,-27.54003175,-23.708,-45.796664694,0.7570833862,-10.119383249325,166.14,235.0625,-87.12,97.2184044605,-0.15365,-0.16785,63.59525,-0.3925965646,-1.9178690565,-1.2593876215,-2.5427,-0.2956,-0.5035468834,-19.8655,-4.212925,-2.2684,-0.887,0.7966,2.412325,-3.805,-3.405,-1.77,0.8146,3.08135,-17.6975,-21.3646336135,0.0736651431,0.248615950081524,0,0.184798893356144,0.8455061113,0.057646725137382,-16.786,-16.025437,2.7
1,6.25,322.59924255,-1.1532988938,-27.73360425,-23.714,-46.5774247705,0.75445939115,-14.431092404,165.32,233.4775,-87.15,97.2485013755,-0.145825,-0.1617,65.46775,-0.5287672883,-1.38924183175,-0.899677070875,-2.5383,-0.3917,-0.49985229255,-20.3265,-4.405975,-2.3507,-0.9183,0.7906,2.4,-3.805025,-3.405,-1.76985,0.878,3.0787,-17.91625,-21.62864352,0.07507629995,0.24061557934999,0,0.195772355656719,0.8626843116,0.0580406753355519,-17.17675,-16.132829,2.7
1,6.75,326.933370095,-1.125956221775,-27.9201945,-23.532,-39.61591232625,0.76184311335,-21.170637862,164.165,232.235,-86.77,97.24227354625,0.043675,-0.118,66.34575,-0.86475983455,-1.621838094375,-1.2927776186,-2.36425,-0.2703,-0.571601528,-19.82575,-4.601425,-2.4321,-0.9336,0.7954,2.4,-3.806675,-3.43815,-1.755,0.8762,3.067125,-18.30375,-21.6095816275,0.055467743375,0.204742577974247,0,0.192822985537062,0.959767679875,0.0720414408067646,-15.398,-16.240354,2.7
1,7.25,327.651157245,-0.92562084675,-28.091767,-23.19,-42.2737171725,0.77240840625,-14.511679744,163.355,234.2575,-80.8055,97.1572903725,2.2465,0.22455,67.1145,-0.543718403075,-2.12799376525,-0.8627664782,0.76055,0.13765,-0.570582982,-20.01075,-4.70215,-2.5806,-0.9438,0.7636,2.4,-3.8058,-3.4872,-1.755,0.8458,3.097925,-18.455,-21.9246285875,0.05938573125,0.261495259485931,0,0.200435650973813,0.83233064975,0.071010753152005,-15.978,-16.230309,2.7
